timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
56945,0.56,0.30201,-0.12246,0.99992,0.55975,0.28115,-0.10429,0.99989,0.56082,0.28197,-0.1043,0.99989,0.56156,0.28287,-0.10433,0.99987,0.55337,0.27877,-0.14091,0.99991,0.54903,0.27758,-0.14091,0.9999,0.54355,0.27627,-0.14104,0.99989,0.54978,0.29347,0.0031,0.99984,0.52257,0.28311,-0.15838,0.99994,0.55754,0.32653,-0.07903,0.99995,0.54925,0.32366,-0.12786,0.99997,0.55665,0.42349,0.09083,0.99987,0.45894,0.4069,-0.16422,0.99992,0.58859,0.58811,0.05303,0.96574,0.43863,0.60467,-0.17905,0.99246,0.56403,0.45607,-0.11514,0.9837,0.45599,0.78677,-0.19306,0.96869,0.56005,0.41217,-0.15152,0.9702,0.456,0.83813,-0.2084,0.9427,0.55694,0.39822,-0.13785,0.9711,0.46845,0.83542,-0.23663,0.94656,0.55516,0.40956,-0.11603,0.9652,0.47049,0.82106,-0.20144,0.94287,0.54579,0.76837,0.06228,0.99719,0.47968,0.77069,-0.06199,0.99798,0.5558,0.97908,0.09116,0.74333,0.46221,0.98689,-0.01066,0.84229,0.55818,1.18351,0.30089,0.25524,0.44863,1.20575,0.16467,0.34353,0.55275,1.21212,0.31929,0.24388,0.43678,1.23529,0.17847,0.22097,0.58649,1.24299,0.23835,0.20327,0.48302,1.27626,0.05258,0.1808
56977,0.5645,0.30244,-0.11664,0.99992,0.5644,0.28141,-0.09686,0.99989,0.56553,0.28224,-0.09687,0.99989,0.56633,0.28309,-0.0969,0.99987,0.55783,0.27894,-0.13457,0.99991,0.55347,0.27768,-0.13457,0.9999,0.54795,0.2763,-0.13469,0.99989,0.55452,0.29357,0.01783,0.99984,0.5268,0.28314,-0.15534,0.99994,0.56232,0.32716,-0.07042,0.99995,0.55368,0.32395,-0.12076,0.99997,0.56129,0.42326,0.11146,0.99987,0.46524,0.40685,-0.15831,0.99993,0.59455,0.59018,0.06165,0.96547,0.44454,0.60349,-0.18319,0.99276,0.5694,0.45595,-0.12187,0.98486,0.46582,0.78163,-0.21098,0.97096,0.56504,0.41253,-0.16096,0.97192,0.46922,0.83475,-0.23094,0.94667,0.56224,0.39827,-0.14524,0.9726,0.48224,0.82875,-0.25582,0.95014,0.56053,0.40977,-0.1224,0.967,0.48379,0.81362,-0.21813,0.94623,0.5518,0.7704,0.06503,0.99728,0.48714,0.77059,-0.06475,0.99804,0.55855,0.98363,0.08906,0.72224,0.46753,0.98922,-0.02149,0.83284,0.55819,1.18411,0.32472,0.23762,0.45385,1.20492,0.16722,0.33144,0.55257,1.21183,0.34574,0.22772,0.44199,1.23425,0.18207,0.21296,0.58522,1.24434,0.26383,0.19657,0.48807,1.27573,0.05525,0.17687
57009,0.56978,0.30261,-0.12374,0.99992,0.56967,0.28155,-0.10367,0.99989,0.57082,0.2824,-0.10368,0.99988,0.57155,0.28321,-0.1037,0.99987,0.5627,0.27896,-0.141,0.99991,0.55849,0.27766,-0.14101,0.99991,0.55278,0.27627,-0.14116,0.9999,0.5597,0.29352,0.01075,0.99984,0.53134,0.28311,-0.15897,0.99995,0.56753,0.32747,-0.07792,0.99995,0.559,0.324,-0.12779,0.99997,0.5658,0.42355,0.11076,0.99986,0.46976,0.40692,-0.1688,0.99993,0.59876,0.59185,0.09165,0.96458,0.44951,0.60375,-0.21364,0.99314,0.57229,0.45411,-0.05044,0.98585,0.47879,0.78035,-0.25485,0.97317,0.56758,0.40917,-0.07972,0.97328,0.48464,0.83173,-0.2756,0.95051,0.56466,0.39618,-0.06239,0.97373,0.49947,0.82099,-0.29752,0.95362,0.56316,0.40859,-0.04884,0.96837,0.50027,0.80658,-0.26065,0.9496,0.55741,0.77293,0.06697,0.99733,0.49257,0.77114,-0.06669,0.99806,0.55997,0.98484,0.09986,0.70124,0.4721,0.99096,-0.02061,0.82246,0.55921,1.19205,0.32818,0.22153,0.46099,1.20673,0.16091,0.31797,0.55302,1.21943,0.34771,0.21277,0.45004,1.23496,0.17562,0.20441,0.58452,1.25499,0.26583,0.19046,0.49425,1.27957,0.05127,0.17194
57041,0.57363,0.30271,-0.13781,0.99992,0.57386,0.28152,-0.11874,0.9999,0.57516,0.28237,-0.11877,0.99988,0.57604,0.28317,-0.1188,0.99987,0.56669,0.27892,-0.14705,0.99992,0.5623,0.27763,-0.14702,0.99991,0.55645,0.27621,-0.14706,0.9999,0.56476,0.29349,-0.00275,0.99984,0.5351,0.28304,-0.17716,0.99995,0.5715,0.32788,-0.09178,0.99995,0.56259,0.32419,-0.13096,0.99998,0.56998,0.42525,0.10214,0.99983,0.47446,0.40695,-0.19663,0.99994,0.60408,0.59227,0.09969,0.96275,0.45575,0.60374,-0.25216,0.99352,0.57747,0.45764,-0.02868,0.9865,0.48969,0.77739,-0.30087,0.9751,0.5717,0.41123,-0.0544,0.97399,0.49743,0.82387,-0.32339,0.9538,0.5681,0.3979,-0.03632,0.97417,0.51283,0.81049,-0.3449,0.95658,0.56664,0.41065,-0.02631,0.96893,0.51317,0.79696,-0.30621,0.95242,0.56132,0.7747,0.0738,0.99732,0.49673,0.77117,-0.07356,0.99806,0.56137,0.98562,0.12657,0.67501,0.47905,0.99063,-0.0153,0.8105,0.55908,1.19622,0.3337,0.20598,0.4657,1.20796,0.16422,0.30248,0.55269,1.22472,0.35077,0.19882,0.45399,1.23629,0.17877,0.19587,0.58409,1.25999,0.27012,0.18307,0.50036,1.28115,0.05288,0.16586
57073,0.57678,0.30288,-0.14507,0.99991,0.57734,0.28156,-0.12574,0.99989,0.57876,0.28242,-0.12577,0.99987,0.57986,0.28321,-0.1258,0.99986,0.57053,0.27889,-0.15122,0.99992,0.56587,0.27761,-0.15119,0.99991,0.56009,0.27607,-0.15114,0.99991,0.56968,0.29347,-0.0087,0.99982,0.539,0.28255,-0.18486,0.99995,0.57465,0.32822,-0.0987,0.99995,0.56585,0.32437,-0.13387,0.99998,0.57292,0.42592,0.10292,0.99979,0.47825,0.40687,-0.20599,0.99994,0.60898,0.59183,0.13204,0.96096,0.46352,0.60452,-0.25952,0.99384,0.58044,0.45763,0.04475,0.98684,0.50377,0.77641,-0.29486,0.97662,0.57375,0.40872,0.02613,0.97384,0.51287,0.82088,-0.31588,0.95624,0.56998,0.39522,0.04502,0.97371,0.52794,0.8084,-0.33651,0.95873,0.56877,0.40984,0.0486,0.96838,0.5278,0.79509,-0.29932,0.95425,0.56726,0.77438,0.07395,0.99709,0.50383,0.77118,-0.0737,0.99792,0.56509,0.9855,0.12629,0.65007,0.48778,0.99056,-0.01158,0.78952,0.56472,1.19459,0.33148,0.1917,0.47752,1.20784,0.16559,0.28534,0.55777,1.22272,0.34421,0.18658,0.46645,1.23611,0.18008,0.188,0.58755,1.2588,0.26283,0.17507,0.50997,1.28049,0.0533,0.15855
57120,0.58015,0.30373,-0.11827,0.9999,0.58129,0.28255,-0.09781,0.99988,0.58274,0.28343,-0.09781,0.99984,0.58382,0.28422,-0.09783,0.99983,0.57473,0.27957,-0.13421,0.99991,0.57048,0.27803,-0.13423,0.99991,0.56477,0.27624,-0.13438,0.99991,0.5745,0.29384,0.01509,0.99979,0.54375,0.28254,-0.16389,0.99995,0.57823,0.32878,-0.0732,0.99993,0.56999,0.3247,-0.12188,0.99997,0.57696,0.42584,0.12678,0.99975,0.48351,0.40559,-0.19026,0.99995,0.61186,0.58908,0.15515,0.96003,0.47051,0.604,-0.24176,0.99414,0.58177,0.44728,0.07625,0.98753,0.51595,0.77134,-0.26879,0.97819,0.57531,0.39827,0.05964,0.97467,0.5265,0.8155,-0.28894,0.95884,0.57196,0.38531,0.07887,0.97431,0.53992,0.80527,-0.308,0.96105,0.57105,0.40093,0.08032,0.96912,0.53936,0.79128,-0.27252,0.95638,0.57134,0.77419,0.07527,0.99681,0.50872,0.77117,-0.07506,0.99773,0.56829,0.98527,0.12735,0.61774,0.49773,0.99262,-0.01552,0.76272,0.56574,1.19717,0.33026,0.17718,0.49557,1.21121,0.14791,0.2688,0.55892,1.22446,0.34453,0.17331,0.48549,1.2396,0.16119,0.18074,0.58799,1.26146,0.26332,0.16773,0.53003,1.28248,0.04069,0.15248
57153,0.58359,0.30418,-0.10798,0.9999,0.58489,0.28306,-0.08622,0.99987,0.58633,0.28393,-0.08621,0.99983,0.58741,0.28472,-0.08621,0.99982,0.57846,0.2799,-0.12527,0.99991,0.57399,0.27816,-0.12531,0.99991,0.56832,0.27625,-0.12549,0.99991,0.57837,0.29393,0.02894,0.99977,0.54799,0.28235,-0.15325,0.99996,0.58164,0.32907,-0.06217,0.99993,0.57315,0.32481,-0.11427,0.99997,0.57969,0.42582,0.14214,0.99971,0.48708,0.40363,-0.18453,0.99995,0.61581,0.58667,0.1556,0.96022,0.47358,0.60193,-0.2391,0.99451,0.58574,0.44409,0.05579,0.9884,0.52435,0.76446,-0.2668,0.97986,0.57951,0.39432,0.03634,0.9761,0.53575,0.81067,-0.28841,0.96169,0.57593,0.38248,0.05465,0.9756,0.54931,0.80037,-0.30337,0.96365,0.57483,0.39881,0.05892,0.97067,0.54867,0.78513,-0.26863,0.95889,0.57561,0.77388,0.07847,0.99657,0.51196,0.77153,-0.07831,0.99757,0.57161,0.98529,0.13357,0.59076,0.50583,1.00023,-0.01726,0.74943,0.56776,1.20175,0.34192,0.16487,0.5055,1.22597,0.14297,0.26071,0.56086,1.22919,0.35799,0.16139,0.49437,1.2565,0.15562,0.17838,0.59156,1.2656,0.27721,0.1661,0.5462,1.29622,0.0315,0.15314
57185,0.58693,0.30582,-0.12102,0.99989,0.58884,0.28461,-0.09972,0.99986,0.59051,0.2855,-0.09972,0.99981,0.59174,0.28639,-0.09973,0.9998,0.58159,0.28122,-0.13697,0.99991,0.57679,0.27914,-0.13701,0.99991,0.57108,0.27675,-0.13718,0.99991,0.58289,0.29521,0.01641,0.99973,0.55112,0.28235,-0.15683,0.99996,0.58511,0.33026,-0.07487,0.99992,0.57611,0.32602,-0.12464,0.99997,0.58254,0.4258,0.13018,0.99967,0.49121,0.40282,-0.18784,0.99995,0.62083,0.58512,0.12507,0.96006,0.47772,0.60195,-0.24217,0.99477,0.58979,0.44779,-0.00207,0.989,0.53117,0.75958,-0.27563,0.98115,0.58295,0.3985,-0.02662,0.97691,0.54326,0.80566,-0.29891,0.96385,0.57947,0.38579,-0.00939,0.97624,0.55632,0.79347,-0.31112,0.96554,0.57835,0.40136,1e-05,0.97138,0.55527,0.77757,-0.2764,0.96053,0.58083,0.77376,0.0823,0.99602,0.51878,0.77197,-0.08219,0.99731,0.57384,0.98517,0.15087,0.56365,0.51352,1.00259,-0.01745,0.73903,0.56992,1.19953,0.34877,0.15454,0.51246,1.22681,0.13416,0.25583,0.56297,1.22685,0.36453,0.15303,0.50073,1.25671,0.14558,0.1789,0.59621,1.26419,0.28799,0.16538,0.55574,1.29845,0.02269,0.15553
57217,0.58975,0.30592,-0.1267,0.99989,0.59158,0.28485,-0.10613,0.99985,0.59343,0.28578,-0.10613,0.9998,0.59488,0.28673,-0.10615,0.99979,0.58412,0.28139,-0.14239,0.99991,0.57894,0.27923,-0.14242,0.99991,0.57329,0.27677,-0.14258,0.99991,0.5863,0.29585,0.011,0.99971,0.55332,0.28235,-0.15835,0.99996,0.58828,0.33047,-0.08076,0.99991,0.57882,0.32614,-0.12922,0.99997,0.58575,0.4253,0.12643,0.99961,0.49413,0.40212,-0.18647,0.99995,0.62257,0.58424,0.11409,0.95866,0.48055,0.60084,-0.2407,0.99505,0.59437,0.44885,-0.04421,0.98932,0.53428,0.75425,-0.27745,0.98231,0.58751,0.40004,-0.07037,0.9773,0.54664,0.80027,-0.30001,0.96571,0.58384,0.38605,-0.04962,0.97647,0.5597,0.78526,-0.31236,0.96717,0.5829,0.40133,-0.04179,0.97154,0.55885,0.76884,-0.27805,0.9619,0.58546,0.77054,0.08449,0.99544,0.52463,0.7703,-0.0844,0.99701,0.57718,0.98475,0.14219,0.5429,0.52532,1.00155,-0.02743,0.73273,0.57013,1.19831,0.34027,0.14626,0.52165,1.22506,0.10715,0.25215,0.56257,1.22535,0.35272,0.1462,0.50828,1.25531,0.11683,0.17985,0.5968,1.26242,0.28717,0.16388,0.56773,1.29662,-0.00641,0.15788
57249,0.59424,0.30648,-0.10791,0.99986,0.59631,0.28538,-0.08747,0.99982,0.59801,0.2863,-0.08749,0.99975,0.5992,0.28727,-0.0875,0.99975,0.58842,0.28189,-0.12559,0.9999,0.584,0.27971,-0.12564,0.99989,0.57823,0.2771,-0.12581,0.9999,0.5902,0.29622,0.02372,0.99964,0.5582,0.28236,-0.15152,0.99996,0.59272,0.3309,-0.06347,0.9999,0.58398,0.32659,-0.11417,0.99997,0.59069,0.4252,0.12751,0.99957,0.49671,0.40219,-0.18047,0.99996,0.62614,0.58423,0.07271,0.95813,0.48091,0.60043,-0.23649,0.9953,0.59702,0.44989,-0.13112,0.98985,0.53419,0.75139,-0.24964,0.98354,0.59071,0.4008,-0.16792,0.97819,0.5464,0.79758,-0.27152,0.96785,0.5874,0.38606,-0.14775,0.97727,0.55979,0.78075,-0.27793,0.96912,0.58635,0.40111,-0.13035,0.97249,0.55907,0.76426,-0.2471,0.96377,0.58984,0.76951,0.0826,0.99516,0.52896,0.76932,-0.0825,0.99682,0.57836,0.98465,0.13581,0.51187,0.53047,1.00094,-0.02508,0.71151,0.57284,1.1976,0.33841,0.13498,0.53027,1.2236,0.12492,0.23967,0.56488,1.2246,0.3529,0.13565,0.51848,1.25398,0.13659,0.17387,0.59803,1.26172,0.28081,0.15757,0.57413,1.29583,0.01269,0.15377
57281,0.59689,0.30759,-0.10602,0.99984,0.59911,0.28648,-0.0871,0.99978,0.60076,0.28744,-0.08712,0.99971,0.6019,0.28849,-0.08714,0.9997,0.59148,0.28281,-0.12453,0.99987,0.58718,0.28059,-0.12457,0.99987,0.5815,0.27783,-0.12473,0.99988,0.59253,0.29687,0.01952,0.99956,0.56139,0.28241,-0.15301,0.99995,0.5952,0.33158,-0.06348,0.99988,0.58642,0.32741,-0.11339,0.99996,0.59295,0.42515,0.12039,0.99955,0.49736,0.40217,-0.17994,0.99996,0.62891,0.58422,0.00195,0.95836,0.4848,0.60145,-0.22717,0.99533,0.59775,0.45101,-0.23872,0.99031,0.53748,0.7527,-0.22284,0.98417,0.59133,0.40276,-0.28106,0.97898,0.55078,0.79813,-0.24014,0.96886,0.58827,0.38781,-0.25739,0.97799,0.56328,0.78212,-0.24949,0.96992,0.58721,0.40271,-0.23722,0.97323,0.56226,0.76641,-0.22148,0.96413,0.58933,0.76669,0.08129,0.9945,0.5286,0.76686,-0.08121,0.99636,0.5797,0.98058,0.1336,0.48324,0.53357,0.9987,-0.02694,0.68959,0.57194,1.19035,0.3185,0.12566,0.5308,1.21907,0.11682,0.22932,0.5645,1.2166,0.33345,0.12845,0.5185,1.25143,0.12705,0.17105,0.59684,1.25585,0.26619,0.15261,0.57484,1.28564,0.00803,0.15084
57313,0.59922,0.30783,-0.11422,0.99983,0.60143,0.28667,-0.09485,0.99978,0.60322,0.28763,-0.09489,0.9997,0.6045,0.28873,-0.09492,0.9997,0.59378,0.28309,-0.13293,0.99987,0.58917,0.28089,-0.13298,0.99987,0.58353,0.2781,-0.13312,0.99988,0.59546,0.29732,0.01363,0.99955,0.56385,0.28252,-0.1595,0.99995,0.59779,0.33175,-0.07099,0.99988,0.58857,0.32762,-0.12145,0.99996,0.59734,0.42553,0.11462,0.99953,0.49914,0.40235,-0.18094,0.99996,0.62977,0.58424,0.02084,0.95869,0.48557,0.60152,-0.22433,0.99548,0.60073,0.45167,-0.19372,0.9908,0.53726,0.75388,-0.22766,0.98492,0.59446,0.40405,-0.23133,0.97986,0.5483,0.79965,-0.24573,0.97003,0.59198,0.38918,-0.21097,0.97883,0.56216,0.78487,-0.25744,0.97093,0.59089,0.40387,-0.19275,0.97415,0.56145,0.76929,-0.22777,0.96491,0.58955,0.76665,0.08115,0.9941,0.52861,0.76691,-0.08106,0.9961,0.58076,0.98064,0.13109,0.46314,0.53635,0.99885,-0.02754,0.67829,0.57357,1.18922,0.31792,0.11821,0.53335,1.21886,0.11604,0.22222,0.5659,1.21527,0.33295,0.12208,0.52146,1.25078,0.12596,0.16876,0.59855,1.25478,0.26157,0.14991,0.57618,1.28427,0.00345,0.14975
57345,0.60176,0.30744,-0.13002,0.99983,0.6037,0.28629,-0.10925,0.99977,0.60553,0.28727,-0.10929,0.9997,0.60702,0.28837,-0.10931,0.99969,0.59619,0.28231,-0.14711,0.99987,0.59102,0.27981,-0.14714,0.99987,0.5854,0.27692,-0.14728,0.99988,0.59848,0.29705,0.00605,0.99954,0.56583,0.28135,-0.16684,0.99995,0.60045,0.3316,-0.08391,0.99988,0.59035,0.32713,-0.13412,0.99996,0.59983,0.42482,0.10959,0.99952,0.50092,0.4005,-0.1839,0.99996,0.63261,0.58243,0.02746,0.95874,0.48776,0.59892,-0.22632,0.99562,0.60445,0.44804,-0.18557,0.99129,0.53531,0.75417,-0.24268,0.98562,0.5979,0.40083,-0.22294,0.98079,0.54461,0.80202,-0.26197,0.97117,0.59499,0.38605,-0.20543,0.97974,0.55974,0.78882,-0.27346,0.97194,0.59388,0.40142,-0.1856,0.97519,0.55975,0.7738,-0.24298,0.96581,0.59109,0.76431,0.08067,0.99372,0.52951,0.76511,-0.08058,0.99584,0.58331,0.97825,0.12982,0.44916,0.53883,0.99869,-0.02643,0.67048,0.57838,1.18886,0.31118,0.11135,0.53704,1.21824,0.11399,0.21426,0.57097,1.21506,0.32505,0.11577,0.52571,1.25024,0.12339,0.16563,0.60219,1.2546,0.24885,0.14559,0.57859,1.28366,-0.00014,0.14653
57377,0.60379,0.30714,-0.14502,0.99983,0.60528,0.28596,-0.12188,0.99978,0.60687,0.28692,-0.12191,0.99971,0.60835,0.28797,-0.12192,0.9997,0.59805,0.28179,-0.16062,0.99988,0.59272,0.27921,-0.16064,0.99987,0.58719,0.27633,-0.1608,0.99988,0.59986,0.2965,0.00399,0.99956,0.56757,0.28074,-0.17244,0.99995,0.60222,0.33155,-0.0946,0.99988,0.59189,0.32701,-0.14588,0.99996,0.60242,0.42491,0.11333,0.99953,0.50199,0.40076,-0.18502,0.99996,0.63577,0.5825,0.03304,0.96012,0.48938,0.60071,-0.22548,0.9958,0.60782,0.44558,-0.15795,0.99187,0.53217,0.76503,-0.24477,0.98651,0.60093,0.39874,-0.19404,0.98189,0.54071,0.81637,-0.26416,0.97275,0.59778,0.38498,-0.17635,0.98084,0.55636,0.80278,-0.28117,0.97341,0.59689,0.40042,-0.15771,0.9765,0.55678,0.78871,-0.247,0.96738,0.59401,0.76604,0.08111,0.99362,0.534,0.76817,-0.08101,0.99573,0.58367,0.98407,0.11896,0.43876,0.54389,1.00632,-0.03505,0.66403,0.5839,1.21404,0.3009,0.10533,0.54032,1.24381,0.10007,0.20766,0.57652,1.24317,0.31413,0.10941,0.5285,1.27834,0.10841,0.16253,0.60798,1.28063,0.22818,0.14308,0.58358,1.31052,-0.02464,0.14471
57409,0.60548,0.30566,-0.172,0.99984,0.60694,0.28472,-0.1482,0.99979,0.60852,0.28575,-0.14824,0.99972,0.61015,0.28681,-0.14826,0.99972,0.59957,0.28027,-0.18386,0.99988,0.59414,0.27777,-0.18388,0.99988,0.58863,0.27522,-0.18403,0.99989,0.60236,0.29556,-0.01486,0.99958,0.56908,0.28002,-0.17992,0.99996,0.60433,0.33067,-0.11962,0.99989,0.59359,0.32587,-0.16705,0.99996,0.60562,0.42483,0.10589,0.99955,0.50533,0.40089,-0.18487,0.99996,0.6384,0.58179,0.03843,0.96172,0.49178,0.60282,-0.21006,0.99579,0.61089,0.44597,-0.16064,0.9924,0.52959,0.77482,-0.23812,0.98685,0.60363,0.39956,-0.19812,0.98286,0.53798,0.8301,-0.2572,0.97327,0.60041,0.38574,-0.18056,0.98181,0.55325,0.81864,-0.27911,0.97384,0.59992,0.40082,-0.16027,0.9776,0.55382,0.80289,-0.24286,0.96775,0.59439,0.7661,0.0819,0.99352,0.53468,0.76801,-0.0818,0.99564,0.58476,0.98436,0.12484,0.41999,0.54774,1.00568,-0.0338,0.65068,0.58609,1.20968,0.30036,0.09896,0.54115,1.23832,0.10213,0.19997,0.57864,1.23831,0.31252,0.10358,0.5287,1.27153,0.11024,0.15934,0.61125,1.27575,0.22793,0.13922,0.5834,1.30712,-0.02018,0.14165
57441,0.60673,0.30464,-0.17276,0.99985,0.60874,0.28388,-0.15002,0.9998,0.61005,0.28502,-0.15005,0.99974,0.61149,0.28616,-0.15009,0.99973,0.60089,0.27893,-0.18452,0.99989,0.59569,0.27625,-0.18454,0.99988,0.59026,0.27392,-0.18467,0.99989,0.60512,0.29465,-0.01794,0.9996,0.57092,0.27777,-0.1786,0.99996,0.6054,0.32945,-0.12058,0.99989,0.59417,0.32438,-0.16664,0.99997,0.60824,0.42358,0.10555,0.99957,0.50881,0.40077,-0.18272,0.99997,0.64061,0.58179,0.04172,0.96263,0.49222,0.60226,-0.20562,0.99577,0.61342,0.44651,-0.15707,0.99279,0.52743,0.78273,-0.23618,0.987,0.60505,0.40018,-0.19395,0.98353,0.53152,0.83959,-0.25599,0.9734,0.60265,0.38632,-0.17751,0.98246,0.5456,0.83089,-0.27836,0.97387,0.60245,0.40129,-0.15707,0.97829,0.54691,0.81354,-0.24159,0.9677,0.59336,0.76621,0.08549,0.99362,0.53396,0.76775,-0.08541,0.99568,0.5857,0.98493,0.13832,0.40313,0.54902,1.00506,-0.03384,0.64317,0.58448,1.20879,0.30391,0.09394,0.53868,1.23269,0.10291,0.19594,0.57686,1.23758,0.31625,0.09962,0.52587,1.26459,0.11109,0.1578,0.6112,1.2733,0.23407,0.13731,0.5809,1.30039,-0.0164,0.1417
57504,0.60947,0.30276,-0.20806,0.99986,0.61187,0.28095,-0.18303,0.99982,0.61324,0.28233,-0.18307,0.99976,0.61489,0.28382,-0.18311,0.99975,0.60325,0.27593,-0.21492,0.9999,0.59831,0.27363,-0.21493,0.99989,0.5926,0.2717,-0.21504,0.9999,0.6098,0.29262,-0.03901,0.99964,0.57397,0.27542,-0.18689,0.99996,0.60846,0.32772,-0.15154,0.9999,0.59658,0.32279,-0.19396,0.99997,0.61259,0.42273,0.09899,0.99961,0.51262,0.40079,-0.18243,0.99997,0.64537,0.58169,0.0422,0.96427,0.49388,0.60559,-0.20325,0.99591,0.61595,0.44509,-0.14891,0.99324,0.51344,0.79554,-0.24351,0.98758,0.60743,0.39953,-0.19062,0.98435,0.51082,0.85121,-0.26713,0.97437,0.60476,0.38475,-0.17535,0.9833,0.52704,0.8463,-0.29453,0.9748,0.60475,0.40001,-0.14871,0.97925,0.53006,0.82781,-0.25169,0.96886,0.59626,0.76704,0.08848,0.99391,0.53819,0.76909,-0.08841,0.99585,0.58639,0.9873,0.14507,0.39897,0.555,1.00525,-0.03298,0.64683,0.58718,1.21068,0.32235,0.09212,0.54098,1.23359,0.10359,0.19805,0.57913,1.24093,0.3347,0.09813,0.52727,1.26526,0.11235,0.16009,0.6169,1.2748,0.25219,0.13877,0.58579,1.30207,-0.01153,0.1453
57552,0.61095,0.3013,-0.22299,0.99987,0.61407,0.27894,-0.19707,0.99984,0.61549,0.28041,-0.19711,0.99978,0.61691,0.28211,-0.19716,0.99977,0.60464,0.27397,-0.22867,0.99991,0.59978,0.27193,-0.22865,0.9999,0.59374,0.27004,-0.22875,0.99991,0.61162,0.29197,-0.05208,0.99967,0.57613,0.27382,-0.19785,0.99997,0.61026,0.32683,-0.16657,0.99991,0.5984,0.32192,-0.20858,0.99997,0.61368,0.42219,0.08214,0.99963,0.51474,0.40083,-0.19062,0.99997,0.64665,0.57984,0.02534,0.96552,0.49437,0.61205,-0.21701,0.99606,0.61798,0.44213,-0.17777,0.99361,0.50536,0.80352,-0.2741,0.98809,0.6095,0.39505,-0.22117,0.985,0.50216,0.85662,-0.30195,0.97524,0.60626,0.38194,-0.20334,0.98398,0.51718,0.85522,-0.32885,0.97564,0.60612,0.39842,-0.17756,0.97996,0.52089,0.83675,-0.28282,0.96991,0.59871,0.76642,0.09012,0.99415,0.54266,0.76913,-0.09006,0.99598,0.58837,0.98679,0.16384,0.40107,0.56211,1.00138,-0.02777,0.65463,0.59139,1.20942,0.34357,0.09279,0.54636,1.23069,0.12121,0.20309,0.58265,1.23961,0.35643,0.10059,0.53156,1.261,0.13131,0.16604,0.62418,1.27216,0.28082,0.14169,0.59454,1.30027,0.01063,0.15007
